assembly_accession,rname,length,totallength,ani_group,reference
GCF_001942625.1,NZ_MLCL01000028.1,22193,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000029.1,380164,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000030.1,404,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000031.1,4583,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000032.1,161464,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000033.1,299083,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000034.1,9030,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000035.1,2842,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000036.1,19762,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000037.1,42983,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000038.1,15425,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000039.1,184850,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000040.1,1696,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000041.1,1778,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000042.1,93222,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000043.1,3445,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000044.1,449,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000045.1,1659,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000046.1,1511,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000047.1,450,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000048.1,15147,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000049.1,1513,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000050.1,27579,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000051.1,1230,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000052.1,107724,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000053.1,1509,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000054.1,79539,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000055.1,532,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000056.1,543,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000057.1,3181,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000058.1,1716,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000059.1,13773,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000060.1,1668,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000061.1,111177,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000062.1,452191,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000063.1,55675,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000064.1,254,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000065.1,1077,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000066.1,254,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000067.1,673,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000068.1,47127,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000069.1,4481,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000070.1,1361,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000071.1,45520,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000072.1,1593,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000073.1,178770,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000074.1,112596,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000075.1,56645,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000076.1,133385,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000077.1,133089,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000078.1,133706,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000079.1,191633,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000080.1,687,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000081.1,6934,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000082.1,930,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000083.1,50333,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000084.1,91068,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000085.1,9423,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000086.1,328331,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000087.1,41573,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000088.1,553,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000089.1,622886,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000090.1,40683,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000091.1,115825,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000092.1,432,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000093.1,271165,6344489,125,M.syngnathidarum
GCF_002116635.1,NZ_LQPW01000001.1,23419,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000002.1,1329,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000003.1,7409,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000004.1,4723,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000005.1,272809,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000006.1,1528,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000007.1,77210,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000008.1,50315,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000009.1,18077,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000010.1,151962,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000011.1,15758,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000012.1,29142,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000013.1,128628,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000014.1,11656,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000015.1,38633,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000016.1,104816,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000017.1,69157,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000018.1,1751,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000019.1,295676,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000020.1,2817,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000021.1,13751,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000022.1,96322,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000023.1,37907,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000024.1,1363,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000025.1,2952,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000026.1,1536,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000027.1,25406,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000028.1,24602,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000029.1,60818,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000030.1,2065,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000031.1,296906,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000032.1,22584,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000033.1,1446,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000034.1,13698,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000035.1,1455,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000036.1,8700,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000037.1,4341,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000038.1,6704,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000039.1,179759,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000040.1,15959,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000041.1,15544,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000042.1,13040,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000043.1,1022,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000044.1,8170,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000045.1,10063,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000046.1,1513,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000047.1,6255,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000048.1,89837,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000049.1,93971,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000050.1,10601,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000051.1,6146,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000052.1,1257,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000053.1,1749,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000054.1,81414,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000055.1,6066,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000056.1,1064,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000057.1,12030,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000058.1,1896,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000059.1,1037,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000060.1,1944,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000061.1,1754,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000062.1,47929,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000063.1,8325,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000064.1,35563,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000065.1,23102,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000066.1,1029,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000067.1,33455,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000068.1,1040,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000069.1,24062,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000070.1,5907,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000071.1,9311,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000072.1,39118,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000073.1,2878,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000074.1,10944,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000075.1,59208,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000076.1,28910,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000077.1,2776,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000078.1,1414,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000079.1,1547,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000080.1,1751,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000081.1,11212,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000082.1,90113,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000083.1,12573,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000084.1,7144,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000085.1,1997,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000086.1,150381,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000087.1,1016,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000088.1,19066,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000089.1,1697,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000090.1,36481,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000091.1,76141,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000092.1,1772,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000093.1,2083,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000094.1,2257,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000095.1,2432,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000096.1,2715,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000097.1,1449,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000098.1,2767,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000099.1,3187,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000100.1,3308,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000101.1,1885,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000102.1,1076,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000103.1,4646,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000104.1,19906,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000105.1,1119,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000106.1,60670,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000107.1,89016,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000108.1,1543,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000109.1,49509,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000110.1,43796,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000111.1,2173,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000112.1,13815,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000113.1,1086,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000114.1,1074,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000115.1,12746,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000116.1,10285,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000117.1,1768,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000118.1,2129,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000119.1,26822,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000120.1,195064,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000121.1,1182,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000122.1,18630,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000123.1,67747,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000124.1,1194,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000125.1,112975,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000126.1,9708,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000127.1,1213,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000128.1,1006,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000129.1,3471,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000130.1,6944,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000131.1,46001,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000132.1,131019,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000133.1,1661,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000134.1,105844,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000135.1,1208,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000136.1,57920,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000137.1,59984,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000138.1,15163,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000139.1,1061,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000140.1,78605,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000141.1,1191,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000142.1,1023,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000143.1,80536,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000144.1,81625,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000145.1,84706,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000146.1,68528,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000147.1,5213,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000148.1,129957,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000149.1,1951,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000150.1,76168,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000151.1,30501,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000152.1,50495,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000153.1,45511,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000154.1,85725,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000155.1,17282,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000156.1,71434,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000157.1,1259,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000158.1,57621,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000159.1,2884,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000160.1,19584,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000161.1,1525,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000162.1,13211,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000163.1,109568,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000164.1,4470,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000165.1,218914,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000166.1,9299,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000167.1,200206,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000168.1,35417,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000169.1,1422,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000170.1,1040,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000171.1,103006,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000172.1,12499,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000173.1,95710,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000174.1,76494,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000175.1,1128,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000176.1,165765,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000177.1,26598,6672659,174,M.szulgai
GCF_002116635.1,NZ_LQPW01000178.1,161007,6672659,174,M.szulgai
GCF_001854525.1,NZ_MLQM01000001.1,119565,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000002.1,107176,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000003.1,103470,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000004.1,93429,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000005.1,90995,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000006.1,62836,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000007.1,61862,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000008.1,60597,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000009.1,60154,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000010.1,60021,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000011.1,55617,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000012.1,53139,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000013.1,52026,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000014.1,51308,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000015.1,51002,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000016.1,50857,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000017.1,49760,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000018.1,49456,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000019.1,48230,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000020.1,46880,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000021.1,46302,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000022.1,45852,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000023.1,44842,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000024.1,44499,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000025.1,44127,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000026.1,43452,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000027.1,43061,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000028.1,42104,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000029.1,38671,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000030.1,38105,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000031.1,37979,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000032.1,37293,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000033.1,36018,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000034.1,35581,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000035.1,35571,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000036.1,35293,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000037.1,34294,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000038.1,33936,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000039.1,33845,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000040.1,33637,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000041.1,33409,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000042.1,32410,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000043.1,31511,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000044.1,31371,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000045.1,30170,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000046.1,30109,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000047.1,29454,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000048.1,29200,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000049.1,29087,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000050.1,28548,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000051.1,28409,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000052.1,28322,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000053.1,27800,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000054.1,27379,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000055.1,27324,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000056.1,27278,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000057.1,26736,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000058.1,26523,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000059.1,26433,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000060.1,26291,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000061.1,25649,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000062.1,25543,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000063.1,25311,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000064.1,25230,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000065.1,24990,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000066.1,24975,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000067.1,24628,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000068.1,24206,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000069.1,23800,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000070.1,23987,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000071.1,23964,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000072.1,23400,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000073.1,23358,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000074.1,23263,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000075.1,23090,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000076.1,23068,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000077.1,22941,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000078.1,22762,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000079.1,22706,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000080.1,21727,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000081.1,21485,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000082.1,21403,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000083.1,21403,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000084.1,21233,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000085.1,21001,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000086.1,20912,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000087.1,20909,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000088.1,20866,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000089.1,20814,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000090.1,20793,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000091.1,20569,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000092.1,20538,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000093.1,20495,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000094.1,20293,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000095.1,20211,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000096.1,20151,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000097.1,20079,5622166,140,M.talmoniae
GCF_001854525.1,NZ_MLQM01000098.1,19624,5622166,140,M.talmoniae
